,phigh_day_touch,plow_day_touch,phigh_night_touch,plow_night_touch,ret_distance_phigh_day_open,ret_distance_plow_day_open,ret_distance_phigh_night_open,ret_distance_plow_night_open
2018-02-13,0,1,0,0,-0.049618422516408994,-0.008935034802784273,-0.04258881542082264,0.022988863609148553
2018-02-14,0,0,1,0,0.062124928366762276,0.09526533506677708,-0.00887272727272718,0.07743625457940412
2018-02-15,0,0,1,0,0.04219250547968296,0.07851581243184294,-0.0035445236706273336,0.05979318474067721
2018-02-16,0,0,0,0,-0.015022205209728903,0.025836600409846408,-0.022896592876163576,0.04355472791226981
2018-02-17,0,0,1,0,0.0564655889869093,0.0937658388241257,-0.008081515658798414,0.06305418719211822
2018-02-18,0,1,0,0,-0.0481004355402267,-0.01021172943601274,-0.0628880610253681,0.04811507936507937
2018-02-19,0,0,1,0,0.018957258811272457,0.07894780401408716,-0.01500888888888892,0.07230017418231079
2018-02-20,1,1,1,1,0.012869931819275107,0.06423950004595164,-0.006009442060085856,0.03800555754750805
2018-02-21,0,0,0,1,-0.11521710909798996,-0.035483781458975114,-0.07749183255883088,0.01124308095716484
2018-02-22,0,0,0,1,-0.07264383621953426,-0.029411764705882353,-0.09452102906313113,0.019462465245597776
2018-02-23,1,0,0,0,-0.006159770909449906,0.0469790419441986,-0.03549401054144698,0.05166355108937234
2018-02-24,0,0,0,1,-0.05457012069535691,-0.008151961654535831,-0.0685512104921706,0.023167643365424803
2018-02-25,0,1,0,1,-0.043539143791750244,0.0020594525235244033,-0.04831319183507665,0.007662365591397873
2018-02-26,0,0,1,0,0.052635987590486016,0.09748889463923757,-0.02125096153846156,0.08866203208556148
2018-02-27,0,0,0,0,0.01731275947117665,0.04981128347001279,-0.022526218951242002,0.04981128347001279
2018-02-28,0,1,0,1,-0.035247025684741085,-0.013174106719742205,-0.061812939268336635,0.0035140339683524062
2018-03-01,1,0,1,0,0.0033631785114716928,0.05059179687499995,-0.006734373557381637,0.045659632786757796
2018-03-02,1,0,0,0,-0.02018434675950137,0.014344042269314617,-0.03,0.00872794800371402
2018-03-03,0,0,1,0,0.03315363881401617,0.06128190006285179,-0.0026886383347788376,0.03538068405897326
2018-03-04,1,1,1,0,-0.03291753291753292,-0.009229676961306355,-0.022921607925852638,0.010314913457170173
2018-03-05,1,0,1,1,-0.004755728491137051,0.03405183914789103,-0.008442453480358374,0.008321499499343389
2018-03-06,0,0,0,1,-0.06345089666951326,-0.02532971916103806,-0.03459595070422537,0.017555563390605405
2018-03-07,0,0,0,1,-0.09634602348516327,-0.060393274393964046,-0.08942343004039661,0.011009174311926606
2018-03-08,0,1,0,1,-0.06224477315141791,0.012534467388977519,-0.058619665313397365,0.011275396234443144
2018-03-09,0,1,0,0,-0.08946348598557063,-0.043572847682119255,-0.07501814688300602,0.04036859166766713
2018-03-10,1,1,0,1,0.0047684644411696096,0.08905355190244077,-0.009280295047418305,0.03617834479140727
2018-03-11,1,0,1,0,-0.02471041568615768,0.08639526627218945,-0.016599892876272,0.08000470588235305
2018-03-12,0,1,0,1,-0.05581211498973312,0.0022221011333913927,-0.07002714159743063,0.021367170146601444
2018-03-13,1,0,0,0,-0.011469917514987141,0.04815375854214133,-0.028626767996622244,0.043045449393630385
2018-03-14,0,0,0,1,-0.09779317704081311,-0.06205099074414412,-0.09568298969072164,0.005971800296499441
2018-03-15,0,0,0,0,-0.045372037914691896,0.019844866257904867,-0.044239620403321425,0.053210457516339925
2018-03-16,1,0,0,0,0.02066192287411187,0.06225562300422866,-0.008782299306519921,0.08050759493670889
2018-03-17,0,0,0,1,-0.08153216717429974,-0.040781857976653735,-0.05510012433192565,0.0046369170423575376
2018-03-18,1,1,1,0,-0.08374782608695654,-0.03834329432380001,-0.057883510026823355,0.0073518164435946365
2018-03-19,1,0,0,0,-0.007596972563859955,0.14485129604365624,-0.03600938746018191,0.03750556352307015
2018-03-20,0,0,1,0,0.020864257184472372,0.0703986295211827,-0.0026806100651927418,0.06402536231884048
2018-03-21,1,1,0,1,-0.022099447513812154,0.010272819323265587,-0.0356336105114847,0.0053390889469499036
2018-03-22,0,1,0,0,-0.04873038674033152,-0.016182890316092678,-0.053957142857142884,0.01699802719400827
2018-03-23,1,0,1,0,-0.014823261117445839,0.015252285492702787,-0.005522572565774733,0.04486636836376829
2018-03-24,0,1,0,1,-0.004882372616791267,0.04275608260069505,-0.008304490580503402,0.029875494732469435
2018-03-25,0,1,1,0,-0.046073818019625394,0.011087341921758597,-0.010203632997801748,0.022596844044242077
2018-03-26,0,0,0,1,-0.0681384337675969,-0.03429356920870184,-0.04853820108935665,0.009886237642202965
2018-03-27,0,1,0,0,-0.020545443550825434,0.03417443493806664,-0.011881405563689619,0.04768693402328589
2018-03-28,0,0,0,0,-0.02824022690837341,0.01808785529715762,-0.02824022690837341,0.019668737060041408
2018-03-29,0,0,0,1,-0.0636783618429267,-0.0430066360387953,-0.05968652037617555,0.022497954731388055
2018-03-30,0,1,0,0,-0.11037923886467525,-0.01718584850264235,-0.0819342797942524,0.014367964121755719
2018-03-31,1,0,0,0,0.01176779132407148,0.07945321090371761,-0.011954270588756404,0.053122325512763795
2018-04-01,0,1,0,0,-0.054141104294478555,-0.008661443788296665,-0.03777031991580115,0.05500777604976669
2018-04-02,1,0,0,0,-0.0007694499857508743,0.04083580335051586,-0.01577543859649118,0.02628420898580424
2018-04-03,0,0,1,0,0.043287787012255274,0.0749346879535559,-0.005597483347856214,0.05621711042341093
2018-04-04,0,0,0,1,-0.08377792553191492,-0.0619482641252553,-0.07237005083796484,0.018325450783328374
2018-04-05,0,1,0,0,-0.02681159420289855,0.005239520958083832,-0.027093596059113302,0.02258519893584141
2018-04-06,0,0,0,0,-0.03626423357664232,-0.010404736921001327,-0.035982768691588764,0.01562923076923079
2018-04-07,0,0,0,0,0.06046865696390473,0.07953755522375687,-0.0049519094766619825,0.06188528301886789
2018-04-08,1,0,0,0,-0.008729711267675678,0.018976614632679335,-0.01816396661757488,0.012799287267894123
2018-04-09,0,0,0,1,-0.048347672710008394,-0.02624177782134429,-0.05984829505915104,0.011756159664494838
2018-04-10,1,0,1,0,0.006313465783664406,0.03432158523672661,-0.0048158998921553,0.027328725961538406
2018-04-11,1,0,0,0,0.0034804063860667,0.021567639527719278,-0.010875536480686758,0.018709297185796312
2018-04-12,0,0,0,0,0.09038971521636775,0.11022061609302591,-0.0490787209054158,0.1298789892039388
2018-04-13,1,0,0,0,0.01719208101103693,0.06901868716611284,-0.012264692915068954,0.05178608380755301
2018-04-14,0,0,0,0,-0.02004407443682667,0.030354754539825664,-0.02219887612997804,0.019723649779730033
2018-04-15,0,0,0,0,0.01678101561539402,0.042018543300041976,-0.018987987482116615,0.028805888075800513
2018-04-16,0,0,0,0,-0.05477491388525949,-0.036415417159587744,-0.05402433573615832,0.011548239481377953
2018-04-17,1,1,0,1,0.0042047932169265185,0.023188033251050018,-0.0065686286504275425,0.020592822928620195
2018-04-18,1,0,1,0,-0.0018526286783474319,0.03687095867303916,-0.004412329491563694,0.03125699034062027
2018-04-19,1,0,1,0,0.0009992193219634676,0.020630080923395692,-0.005469240048250923,0.020378712871287112
2018-04-20,0,0,1,0,0.015880597014925373,0.03895469532299426,-0.008148847620046822,0.04046794152932154
2018-04-21,1,0,0,0,-0.01959686450167973,0.03182086034177961,-0.03099059214167128,0.022183304144775248
2018-04-22,1,0,0,1,-0.0011254199328106689,0.024516166082811777,-0.011165467753503824,0.017238410316588702
2018-04-23,1,0,1,0,-0.006892763267120624,0.021207239495490228,-0.008038953811908688,0.014312035607106423
2018-04-24,0,0,1,0,0.014230393752033898,0.062449151194236774,-0.007410828025477653,0.02638693891530131
2018-04-25,0,0,0,1,-0.0845431255337319,-0.041424511663791956,-0.0872454614941669,0.02042611683848794
2018-04-26,1,0,1,0,-0.03113877938075192,0.027598152424942263,-0.008688871560655008,0.028593488849487054
2018-04-27,1,0,0,1,-0.002306746831580551,0.051164701913738,-0.011600851516764214,0.019893727319854962
2018-04-28,1,0,1,0,-0.00039699613411590663,0.05031454340473516,-0.011794244060979042,0.03514333333333343
2018-04-29,1,1,0,0,-0.012779661160776747,0.005292719809894145,-0.02753353792013176,0.01563335494023185
2018-04-30,0,1,0,1,-0.01682645502645505,0.00658271787376915,-0.017724535451185335,0.018191800758137817
2018-05-01,0,1,1,0,-0.03940472912250597,0.007336777682764591,-0.009038678364427549,0.022669192283611483
